,tweet,label
19430,RT @user: Lol everyone's a lil bitch,0
19432,RT @user: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @user,0
19433,RT @user: @user hoe,0
19434,"RT @user: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket.",0
19435,RT @user: If yo bitch only fucking with you bcuz of your money chances are any nigga with some money can fuck her?&#128563;,0
19436,RT @user: Oreo Cheesecake Bars http://t.co/RT27crIqZj,0
19437,RT @user: Oreo Cheesecake http://t.co/yW299XjzB2,0
19438,"RT @user: You can ask yourself if you trust Clegg, Cameron and Miliband, or you can vote Yes and never think about the cunts ever a&#8230;",0
19439,RT @user: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,1
19440,"RT @user: if a ""man"" tells you he doesn't eat pussy &amp;expects to have sex, just laugh. laugh as u put your clothes on, laugh as u g&#8230;",0
19441,RT @user: fake ass bitches bruh LOL &#128553;,0
19442,RT @user: When you listening to a bitch complaining about a nigga that ain&#8217;t even hers. http://t.co/Z09qLImXGE,0
19443,RT @user: tf is a baby goal? bitch u gone have what you gone have. RT @user: Baby goals &#128525;&#128525;&#128525;&#128525;&#128076;&#128175; http://t.co/bwldJEx8Qg,0
19444,RT @user: Hate a bitch that run her mouth .,0
19445,RT @user: rule #8- do pussy ass shit sometimes. like write her love notes. write long paragraphs about how you've never felt this way b&#8230;,0
19446,RT @user: @user is so wise yet so young. Thank you for listening to me bitch &#10084;&#65039;,0
19447,RT @user: Waka Flaka a lucky retard lol,0
19448,"RT @user: If I was stranded on an island and could only bring one thing, I would bring Dora. That bitch has everything in that fu ...",0
19449,"RT @user: Real friends don't get offended when you call them bitch, hoe or slut. They smile and call you something more offensive..",0
19450,RT @user: I feel like eating pussy right fucking now,0
19451,RT @user: The only D yah bitches should be thirsty for http://t.co/jl7J8xpiIH,0
19452,"RT @user: Half the bitches that say tfti , wouldn't even go I bet.",0
19453,RT @user: pussy so good had to save that shit for later &#128514;&#128514; https://t.co/CHjFoqzY6m,0
19454,RT @user: A female will automatically assume you have hoes if she finds you attractive. &#128543;,0
19455,RT @user: Like I know I can be a bitch sometimes but some people need to know their levels,0
19456,RT @user: I love pussy &#128523;&#128069;&#128166;&#128166;&#128049;,0
19457,RT @user: @user @user @user @user @user but then there's the yellow writing on the black jerse ...,0
19458,RT @user: @user not surprised stupid bitch@user Fonda #American troops Vietnam,0
19459,RT @user: I see the same hoes&#128064;,0
19460,"RT @user: The wicked witch of the east is DONE!!!! NOW, send that vile bitch to Syria http://t.co/kEUI4XetTd",0
19461,RT @user: Ill-advised slant call there.,0
19462,RT @user: I act like ion ee kno dat bitch &#128129;&#128526;,0
19463,RT @user These hoes be acting up!,0
19464,RT @user: @user @user @user trash,0
19465,RT @user: @user @user @user Messi is trash,0
19466,RT @user: Yo bitch givin me head while I watch Good Burger.,0
19467,"RT @user: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",1
19469,RT @user: Went to both lunches because of your bitch ass &#128530; @user,0
19470,"RT @user: But I ain't mad at her prejudice dad, that's the best damn pussy I ever had!!",0
19471,RT @user: Goodbye you faggot http://t.co/oJKZjkgVXL,0
19472,RT @user: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch put&#8230;,0
19473,RT @user: my hobbies include being a sarcastic bitch and that&#8217;s it,0
19474,RT @user: I think pats trying to say his pussy is too bombed....idk,0
19475,"RT @user: Oh BO-stop with the speech-like you give one tinkers damn about the kids,the poor,any of the crap you are spouting-you've prov&#8230;",0
19476,"RT @user: RT""@user: To these hoes I'm everything""",0
19477,"RT @user: @user if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo&#8230;",0
19478,RT @user: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V,0
19479,"RT @user: #15ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a ...",0
19480,RT @user: @user its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...,0
19481,"RT @user: Rise+Rhyme #snowpatricksday @user: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;",0
19482,"RT @user: Can you call someone a racist, then call them ""white bitch"" in the same sentence without losing credibility? @user&#8230;",0
19483,RT @user: People person so you know lil gabby got hoes &#128129;,0
19484,RT @user: @user @user &#128528; bitch.... Yall relationship ain't shit but a theory,0
19485,"RT @user: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me.",0
19486,RT @user: You shouldn't bitch about anything until you're in a 21 person group chat,0
19487,"RT @user: bow down to me bitches, i am your chief http://t.co/35oSsUUwnH",0
19488,"RT @user: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst",0
19489,"RT @user: Me: let's try a 2nd attempt of my first day of work
The cold: haha yeah right I fucked your car and your bitch",0
19490,RT @user: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....,0
19491,RT @user: @user @user shut up bitch lol,0
19492,RT @user: I don't think I even been in a real relationship...i thought they was real but they were just trash,0
19493,"RT @user: #13Hours of hell. Obama flat out lied to get reelected. #killery &lt;What diff does it make now? 

Karma, it's a bitch! http&#8230;",0
19494,RT @user: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;,0
19495,"RT @user: side hoes shall only eat side dishes fo ye are what ye eats
-traprinthions 10:17",0
19496,RT @user: wtf was drake asking us to pull over so he can get my autograph bitch I&#8217;m scheelp fuck you drake http://t.co/LzL0JlhdvK,0
19497,RT @user: Im just ready to get engaged so I can meet the new wave of ain't shit bitches outchea. http://t.co/Upie2WpJ0b,0
19498,"RT @user: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t&#8230;",0
19499,RT @user: Me and @user are in our yellow submarine rn.. &#127754;,0
19500,RT @user: nigger,1
19501,RT @user: &#128514;&#128514;&#128514;&#128514; RT &#8220;@user: wtf this bitch broke her arm eery time she hit the shit https://t.co/7CtLW9eNjX&#8221;,0
19502,RT @user: Jenna's a faggot,1
19503,RT @user: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,0
19504,RT @user: bitches be handin' out neck like free chinese food samples at the mall and go to bed every night wondering why they ain't&#8230;,0
19505,RT @user: &#8220;@user: @user you're a pussy.&#8221; You have more cargo shorts in your Avi than fucks I give,0
19506,"RT @user: The AFC was trash last season, especially the AFC South. Jags could make a playoff push if they have a great draft. Not jo&#8230;",0
19507,RT @user: Cleveland nigga I'm fly We switcharoo bitches no lie,0
19508,"RT @user: &#8220;@user: If she got the Chipotle Plug, Cuff that hoe&#8221; #TwitterlessAlex @user",0
19509,RT @user: Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes,0
19510,RT @user: Happy Halloween bitches &#128536; katiedodds15 #halloween #CLE http://t.co/TwAJtr8eVj,0
19511,RT @user: I bet there are hella rednecks who just got super pissed at that Coke commercial,0
19512,RT @user: I'm honestly surprised some of u guys have ever seen a pussy,0
19513,RT @user: Show me your pussy.,0
19514,RT @user: Lmao what my nigga just told me &#128514;&#128514;&#128514;hoes these days... They lovin the crew gd,0
19515,RT @user: @user nigguh waldo had chipotle waiting for him at his house lucky soab lol,0
19516,"RT @user: ""@user: &#8220;@user: If you ever had an abortion you got cemetery pussy&#8221; &#128128;"" omg lmao",0
19517,RT @user: I still ain't got the time for a bitch to be acting iffy &#128073;&#128073;&#128073;,0
19518,RT @user: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,0
19519,RT @user: MT @user: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,0
19520,RT @user: egg avi in my mentions with 0 followers pussy bo dont want war .,0
19521,RT @user: yaaas bitch yaas u so hot bitch yaaas @user,0
19522,"RT @user: Sonia never criticises @user . Kejriwal, who trashes every other leader, never criticises Sonia. Touching. #YoK&#8230;",0
19523,"RT @user: *hits blunt*

""If a guy talk to 5 girls is he a hoe or does he have hoes?"" http://t.co/ypwO5rQwLd",0
19524,RT @user: so yeah @user is the fucking best and I would really hate living if I didn't know her. My bad bitch appreciation pos&#8230;,0
19525,RT @user: Morgan Park kids like to pop fire crackers in the school now,0
19526,RT @user: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @user,0
19527,RT @user: All the bitches who called me a hoe in high school got like 2-3 kids now..,0
19528,RT @user: Emma Watson #TheOscars2014 &#128515;&#128515; http://t.co/INeOGli7G9,0
19529,RT @user: Emma Watson http://t.co/fGKF5aUklo,0
19530,RT @user: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,0
19531,RT @user: Scarlett Johansson http://t.co/CBaHf9R9XD,0
19532,RT @user: chicks think that having sex with a guy for months automatically makes him their boyfriend .. bitch did you ask him? &#128514;,0
19533,RT @user: Lmao they all trash before &amp; after &#128530;&#128557;,0
19534,"RT @user: based on my Starbucks drink choices, I admit that I am in fact a basic bitch.",0
19535,RT @user: Can't wait to eat #metropole @user and see my @user friends! Bring on those damn yellow penguins!#ro ...,0
19536,"RT @user: #FarewellCaptain ""@user: What a way for Derek Jeter to close his Yankee Stadium career.""",0
19537,RT @user: fuck that. she better laminate my face. RT @user: You&#8217;re a grown man and think eating pussy is emasculating?,0
19538,"RT @user: Things to remember:
Sometimes being a bitch is necessary.
Stick to your guns.
Impromptu solo dance parties are good fo&#8230;",0
19539,RT @user: &#8220;@user: tom ford probably fucking all these hoes&#8221; he probably would be if he wasn't a homosexual,0
19540,"RT @user: c is for cunt
u is for ur a cunt
n is for not sure u know this but ur a cunt
t is for turn around bitch; ur a cunt",0
19541,RT @user: All these hoes always talkin shit about there guy. Look bitch if your gonna talk shit to me I'll be happy to smack you in yo&#8230;,0
19542,"RT @user: @user @user No, you're a nigger, go pick my cotton",0
19543,RT @user: you ex bitches need to realize . http://t.co/1upHNo3iIP,0
19544,RT @user: I know where I would be tonight if I was in #ATL #MansionElan I can bet that bitch gone be lit tonight &#128293;&#128293;,0
19545,RT @user: you see her nudes? she must have beat her own pussy up RT @user: Salute http://t.co/gxmym20q9L,0
19546,RT @user: Ead RT @user: Especially after Rita died.. RT @user: Dexter was just as trash as Breaking Bad.,0
19547,RT @user: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;,0
19548,"RT @user: stop fucking calling these legends trash. Cuz the top artists of our generation ""take"" from the legends.",0
19549,RT @user: he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.,0
19550,"RT @user: Don't be sorry hoe, Be Careful",0
19551,"RT @user: Its 2 things in this world that I aint seen, thats a UFO &amp; a bitch that I need !!",0
19552,RT @user: Lmaoo nigger is scared &#128540; &#8220;@user: So results are supposed to be out today Lol lol&#8221;,0
19553,"RT @user: I hate when old bitches&#128117; wear clothes these young hoes be wearing&#128135;&#128089;&#128096;, like stay yo ass&#9995;&#128530; in yo age group",0
19554,RT @user: I hate when bitches twerk to slow songs !!! &#128530;&#128074;&#128162;,0
19556,RT @user: I need some phenomenal head. Like someone who was born and breed to eat pussy. Someone who is an adept when it cums to tong&#8230;,0
19557,RT @user: @user corny ass hoes always got my name in they mouth.,0
19558,RT @user: get with the winning team hoe &#128523;,0
19559,RT @user: that bitch Lebron counted to like 6 he ain&#8217;t eem give Miami 6 yrs &#128514;&#128514;&#128514;,0
19560,RT @user: Why do hoes always want to come bacc when they didn't have to leave in the first place?,0
19561,"RT @user: @user Thanks for being black, in darth, and now 17 years old you kinky hentai son of a bitch",0
19562,RT @user: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,1
19563,RT @user: &#8220;@user: Some* RT @user: Niggas be so pressed for pussy&#8221; my bad yes some!,0
19564,RT @user: My next bitch gotta take me out just because....,0
19565,RT @user: Niggas talk more than bitches these days...,0
19566,RT @user: Every girl sucks dick. Don't let that bitch fool you.,0
19567,"RT @user: If he asks, ""what you about to do?"" after y'all get done fucking, you a hoe.",0
19568,"RT @user: Also. RT ""@user: I know one ho in particular who loves pointing out that everyone else is a ho. Lol""",0
19569,RT @user: I always waste my time on irrelevant bitches! &#128528;,0
19570,"RT @user: All I see on my timeline is
Ebola
Ebola
Ebola
I hate school 
Ebola 
Ebola
Some twitter hoes selfie
Ebola
Ebola
Pull out ga&#8230;",0
19571,"RT @user: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends",0
19572,"RT @user: &#128514;&#128514;&#128514; RT @user: if your girl smoke weed the dopeman slamming your bitch for a G, but that's Relationship Goals to y'a&#8230;",0
19573,"RT @user: &#128514;&#128514;&#128514;&#128514; RT @user: wow, she let quite a few niggas beat. equal opportunity pussy",0
19574,RT @user: 0 hoes.,0
19575,RT @user: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy,0
19576,RT @user: I don't do nothin for no bitch that she wouldn't do for me,0
19577,RT @user: I'm missing a few things I really need in my life: iPhone 6 iOS 8 ps4 some bitches and a new car.,0
19578,RT @user: If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,0
19579,RT @user: If u acted like a hoe after we broke up I'm not wrong for thinking u were a hoe all along,0
19580,RT @user: If your friend is a hoe u a hoe too. Birds of a feather flock together,0
19581,"RT @user: If your girl see that another girl likes you, her name is ""this bitch"" until further notice.",0
19582,RT @user: Men only cheat for pussy. Women cheat cuz they think they have 2 soulmates,0
19583,RT @user: RT if no bitches texting u right now,0
19584,RT @user: RT if u lost all your bitches,0
19585,RT @user: Stop respecting women who admit to having a hoe phase,0
19586,RT @user: Stop stalkin your girl social media u bitch ass nigga,1
19587,RT @user: Stop wasting texts on bitches who ain't tryna fuck u,0
19588,RT @user: U a faggot if u heat up leftover pizza,0
19589,RT @user: U a hoe if you have children and you're still awake,0
19590,RT @user: Women who need to be put in their place are trash. You are a human not a pet bitch relax,0
19591,RT @user: Y'all bitches got to stop pushing away the niggas who really care about y'all for these niggas who don't give a fuck,0
19592,"RT @user: Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!""",0
19593,RT @user: Why are pussy farts so embarrassing ? &#128514;&#128557;&#128557;,0
19594,RT @user: Get a girl with good hair . U don't want a bitch that got nappy ass hair . Yo kids gone end up having bb's nigga &#128514;&#128514;&#128514;&#128514;,0
19595,RT @user: you bitches make everything a relationship goal.,0
19596,RT @user: Lol I have an obsession with smell goods. Candles...plug ins....spray...the smelly good wax thingys...pussy....,0
19597,RT @user: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;,0
19598,RT @user: Don't wife a hoe &amp; end up like these 2 http://t.co/LXddifeexw,0
19599,RT @user: Not all black girls are ghetto&#128530;,0
19600,RT @user: I gotta curve these hoes before they have a chance to curve me &#128530; http://t.co/IHqsWj9VOG,0
19601,RT @user: Kim K got bitches thinkin being a hoe is a career with health care benefits,0
19602,RT @user: This was the most racist bitch in the world.. http://t.co/4L0MRpdITf,0
19603,RT @user: Can I bring another bitch let's have a 3some,0
19604,RT @user: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his girl..&#8230;,0
19605,"RT @user: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;",0
19606,RT @user: I'ma get wifey not cunt who spreads legs for anyone. Settle for nothing but the rarest. Difference better you and me lmao,0
19607,RT @user: Touch my swag. Wish you could. RT &#8220;@user: I LOOK FLY. I LOOK GOOD. RT @user: On my momma.... On my ho&#8230;,0
19608,RT @user: retweet for big booty bitches,0
19609,RT @user: RT @user: Most trash Halloween candy of all time. Don't debate me on this http://t.co/YMQWTSvD0h,0
19610,RT @user: &#8220;@user: Bruh I never seen so many ugly bitches in one picture before smh http://t.co/ypGGSf64ea&#8221; is that Luda&#8230;,0
19611,"RT @user: Bruhhhhh, I want some Oreos and milk. &#128553;",0
19612,RT @user: &#128514;&#128514;&#128514;&#128514; RT @user: #ThotGoals .. RT @user: I wanna learn how to jigg really good so I can be in the circle.,0
19613,RT @user: Karmas a bitch &#128514;&#128514;&#128514;?,0
19615,"RT @user: For all you bitches that think you're a ""bad bitch"", please tell that to Rhonda Rousey.",0
19616,RT @user: Took this bitch 3 months to put a scarf on smfh http://t.co/wsOzqw8yNT,0
19617,"RT @user: Every time a Black woman says ""oh bitch"", I smile.",0
19618,"RT @user: Niggas gossip like bitches.. but yet they be the ""realest niggas"" tho? I don't understand..",0
19619,"RT @user: When she comes through with the nudes, but they trash, but she got big titties http://t.co/1weYPG8rEr",0
19620,RT @user: It goes from &#8220;babe&#8221; to &#8220;bitch&#8221; &#8220;I love you&#8221; to &#8220;I hate you&#8221; &#8220;I need you&#8221; to &#8220;fuck you&#8221; &#8220;you&#8217;re my everything&#8221; to &#8220;you&#8217;&#8230;,0
19621,RT @user: when that one stupid bitch pops up on your timeline... http://t.co/ai00UolEez,0
19622,"RT @user: Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky

#Seahawks are complete trash!!",0
19623,RT @user: 1st RT @user: Show proof I sold pussy for $65. I'll wait.,0
19624,RT @user: You a faggot if you use Uber because real niggas drive drunk,0
19625,RT @user: This bitch really happy she got 60k followers from getting kicked out of a moving car by her abusive bf and almost dyi&#8230;,0
19626,"RT @user: I hate when people take a picture&#128247; and be like "" don't mind the background "" &#9995; nah bitch imma mind &#128563;",0
19627,RT @user: Ever stay home from school and look at the clock and say yeah those bitches in math right now,0
19628,RT @user: &#8220;@user: What I wish I can do every time I day playing flappy birds https://t.co/mWiE7FkBu0&#8221;&#128514;&#128514; foreall,0
19630,"RT @user: if she can roll, wife that bitch.",0
19631,"RT @user: Every females worried about being played, &amp; every nigga worried she a hoe. So nothing but games will b played wit that minds&#8230;",0
19632,RT @user: Dame the type of bitch that go to jail to meet men &#128514;&#128514;&#128514; http://t.co/ZWtTSb9cc1,0
19633,RT @user: These bitches don't love nobody &amp; the ho's is for everybody!,0
19634,RT @user: I wanna watch a nigger made before Christmas,0
19635,RT @user: There's pussy makeup?,0
19636,"RT @user: #IfWeDate 
Get rid of Your Ex's 
&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;

Get rid of Your hoes
&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;

We don't Need No interference
&#128525;&#128145;&#128107;&#128141;&#128536;&#128143;&#10084;&#65039;&#128175;",0
19637,"RT @user: A couple &#128107; is ""A couple"" &#128076; Not ""A couple &amp; one"" &#128107;&#128694; Not ""A couple &amp; some"" &#128107;&#128582;&#128581;&#128129; Not ""A couple &amp; plenty"" &#128107; &#128131;&#128131;&#128131;&#128131;&#128131; No hoes No &#8230;",0
19638,"RT @user: ALL Relationships come w/ hatin ass hoes&#128589;, drama&#128074;, jealousy&#128530;, arguments&#128545;.. ALL THAT. Only REAL couples laugh at the shit &#8230;",0
19639,RT @user: white bitches win again smh &#8220;@user: i fucking hate you @user&#8221;,0
19640,RT @user: @user bitch get it how you live &#128514;&#128175;,0
19641,RT @user: RT @user: It's bout that time were I feel like beening a hard working woman .....and a stripper hoe by night do&#8230;,0
19642,"RT @user: Every bitch with her ass out on Instagram bio be like 

deleted at 100k for booking email backpagepussy@user.com",0
19643,RT @user: A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe&#8230;,0
19644,RT @user: Yall bitches don't know how to be friends &#128514;&#128514; https://t.co/PiK5Sse3kA,0
19645,RT @user: them other bitches aint got nothing on me I can tell by how your still fucking with meeeee,0
19646,"RT @user ""Fuck ur WCW...let me see wat ur current bitch look like."" + Oowe...",0
19647,"RT @user: ""You gotta be able to keep a bitch on her feet or she'll be on her knees with the next nigga.""",0
19648,RT @user: If I got time to hold my phone the whole time we having sex. Yo pussy Trash,0
19649,RT @user: When you having a girls night and you cooking for ya bitches Ctfu #GhettoGirls https://t.co/yIgKbRLdhB,0
19650,RT @user: lmfaoo RT @user: LMFAO RT @user: Lmao RT @user: You niggers move sooo fast http://t.co/g8m1TEyzpt,0
19651,"RT @user: Ego so big I must admit , I got every reason to feel like I'm that bitch &#128522;",0
19652,RT @user: When you hoes gone learn second place don't get a prize?,0
19653,"RT @user: ""@user: That ain't my hoe.""

This is the same man that wants to be ""Godly""....",0
19654,RT @user: 500 years of racism and they think nigger hurts my feelings lol. White people are funny.,0
19655,RT @user: dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in &#8230;,0
19656,RT @user: She called me Mexican is that all she have on me tho? IM A PROUD HISPANIC BITCH sure liked this dick tho hoe.,0
19657,RT @user: I HATE hoe ass people.,1
19658,RT @user: &#8220;@user Iont got not type ... Bad bitches is the only thing that I like&#8221;,0
19659,RT @user: I will neva sleep on a pussy,0
19660,"RT @user: &#8220;@user: these hoes ain't loyal &#128557;

https://t.co/TSb0xljRNy&#8221;lol",0
19661,RT @user: I hate seeing a nice fee wit a weak nigga .. Be like girl yu retarded r sumn?! Uon know yu cud have me?!,0
19662,RT @user: I just wanna leave this bitch for a weekend,0
19663,RT @user: If you hatin you just need some pussy...,0
19664,RT @user: RT @user: &#8220;@user: Ike finna have the bitter bitches upsaught&#8221; - and he don't care lmao | not at all,0
19665,RT @user: Trey Songz album is about being a single hoe ass nigga lol,0
19666,"RT @user: ""@user: &#8220;@user: &#8220;@user: this bitch real nasty &#128518; https://t.co/FXi7gkAuh2&#8221; &#128563;&#8221;&#128563;&#128563;"" ah need her &#128076;",0
19667,"RT @user: im sick of bitches , bitching about other bitches &#128530;",0
19668,"RT @user: ""go talk to your hoes"" https://t.co/oXa8IqqFjR",0
19669,RT @user: the easy way out RT @user While you females calling them hoes asking if they want ketchup with they fries. http://t&#8230;,0
19670,RT @user: The radio is trash.,0
19671,"RT @user: if a bitch dont act crazy over you , she dont really want you. &#128080;",0
19672,RT @user: Jacob needs to stop being a little bitch and follow me on Instagram,0
19673,RT @user: @user man some lame niggah when I find him I'm unfollowing TF out his ass!,1
19674,RT @user: lol when bitches tryna chill with me like do u kno who i am? im the mother fuxin Dory hoe I TOUCHED THE BUTT,0
19675,RT @user: Im hooked on money.. The pussy and weed is just a bonus!,0
19676,RT @user: Quit it with that you got hoes shit you ain't got a got damn thanggg witcha ugly ass !!!!!!!,0
19677,RT @user: @user @user eat my pussy&#128539;&#128570;&#128166;&#128166;,0
19679,RT @user: - you ain't a bad bitch if you got bad habits !!! .,0
19680,RT @user: I kno u wanna roll w/ a bitch like me!,0
19681,RT @user: i never had a nigga taken from me &#128564;&#128514; . in order to take him from me he must not return &#128526;&#128520;&#128541; . keep that in mind bitch &#128129;,0
19682,RT @user: Exclusive: Ars&#232;ne Wenger gave two yellow cards &amp; red card while refereeing a charity match in Rome. @user,0
19683,RT @user: Mahammad was a bitch. Cause I said so. http://t.co/3w8Gyp4vuz,0
19684,RT @user: Craziest bitches got the best pussy.....,0
19685,RT @user: Ugly bitches like to argue a lot.,0
19686,RT @user: I love black shoes cause I can match them with anything but I also need some colored shoes,0
19687,"RT @user: Significant number of US tweets were Americans flipping the bird to IS. UK, not so much.",0
19688,"RT @user: Twitter is suspending the shit out of IS, multiple iterations of new regional accounts opening today and suspended within ho&#8230;",0
19689,"RT @user: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX",1
19690,"RT @user: If you call a player a ""pussy"" when he's sidelined by concussion, and a ""low class"" when he trash talks, you might be a f&#8230;",0
19691,"RT @user: Whatta co-inky-dink: IRS cancelled contract with email backup company right after Lerner's computer ""crash"" http://t.co/Z&#8230;",0
19692,RT @user: @user half of it will be about how you became ghetto in Compton.,0
19693,RT @user: @user @user ayyy what fags,0
19694,"RT @user: LMFAOOOOOOOOOOOOOOOO RT @user: Put that muthafuckin jelly on that bread, bitch spread it http://t.co/pzTSt16cew""",0
19695,"RT @user: &#8220;i&#8217;m running like a bitch&#8221;
&#8212; Michael Clifford, role model and inspiration to many",0
19696,"RT @user: if you ate my pussy, don't ever try to disrespect me . Fck nigga i fed you &#9995;",0
19697,"RT @user: I hate girls that be like "" I can't talk to you you got too many hoes.."" Bitch where ya competitive spirit at??",0
19698,"RT @user: Niggas expect you to pull this out when they ask ""where the hoes at"" http://t.co/kmNE99r3Re",0
19699,RT @user: the nigga with no future always have the most hoes..,0
19700,RT @user: @user doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @user&#8230;,0
19701,"RT @user: ""Just texted my phone, this bitch just blew my high!""",0
19702,RT @user: Rihanna is currently dropping bombs on you bitches!,0
19703,"RT @user: give me head &amp; kiss yo bitch , you a ill nigga !",0
19704,RT @user: hickeys hurt I don't see how people always have them hoes .,0
19705,RT @user: when you @ a bitch they never talking bout you all of a sudden &#128514;,0
19706,RT @user: You're still a pussy @user,0
19707,"RT @user: Attractive girls are always the most insecure... &#128589;

While these Shrek looking bitches, walk around thinking their the shit &#128129;",0
19708,"RT @user: just seen this little yellow nigga who lives in a pineapple.....
thats some crazy shit.",0
19709,RT @user: maybe all these fake bitches will pretend to be real for halloween,0
19710,"RT @user: school doesnt even test your intelligence it tests ur memory...

....it tests my ability to keep calm and not slap a bitch",0
19711,RT @user: Unloyal girls turn good guys into assholes. And unloyal guys turn good women into bitches.,0
19712,"RT @user: I hate seeing people with money spend it on stupid shit, you don't need 11 TVs &amp; a shark tank you twat",0
19713,"RT @user: If we date&#128143;&#10084;&#65039;
Get rid of ya Ex's 
&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;

I'll get rid of my hoes
&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;

We don't need NO interference 
&#128525;&#128145;&#128107;&#128141;&#128141;&#128149;&#128175;",0
19714,RT @user: Swag fags are now hibernating because great America and Christmas in the park are both closed. &#128514;,0
19715,RT @user: 11:11. I wish you would stop being a hoe.,0
19716,RT @user: Birth Control should be mandatory for some of you hoes,0
19717,"RT @user: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",0
19718,"RT @user: Top 3 Lies girls tell on twitter
1. My DMs don't work
2. Why is my twitter unfollowing people
3. I'm not a hoe",0
19719,"RT @user: s/o to all those girls who are curled up in a ball in their bed waiting for that goodnight text. go to sleep bitch, he &#8230;",0
19720,RT @user: you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.,0
19721,RT @user: cant just tell me anything bitch im one click away from google at all times,0
19722,RT @user: i swear i care bout everything but these bitches &#128080;,0
19723,RT @user: @user fuck them hoes! I have bigger problems like do you cook at your house lol,0
19724,RT @user: @user fuck them hoes! I have bigger problems like do you ever cook at your house lmao,0
19725,RT @user: LOL what a fake bitch,0
19726,"RT @user: Vibing with my bitches ,on this &#9981;&#65039; feeling good &#128076;&#127811;&#128168; #SlowJams #NeverADullMoment #WithTheseBitches &#128540; @user @user&#8230;",0
19727,"RT @user: &#8220;@user: &#8220;@user: &#128081; http://t.co/uYKb0T3Fba&#8221; hoes on gish road be lookin like.. Talkin bout ""5 dolla sucky sucky""&#128514;&#8230;",0
19728,"RT @user: I wanted change and excitement and to shoot off in all directions myself, like the colored arrows from a Fourth of July&#8230;",0
19729,"RT @user: Charlie Sheen engaged to porn star http://t.co/THMYpFexic
Mens #Health Tips Sex Toy http://t.co/Hxmlrj1w6m The Adult Toys #KISS&#8230;",0
19730,RT @user: @user @user @user there's only like one retarded fucking beaner that does and he's a stupid ass ex&#8230;,0
19731,RT @user: @user fucking faggot,0
19732,RT @user: @user @user Joshua is a faggot. Just suspend him on those grounds,1
19733,"RT @user: Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards&#8230;",0
19734,RT @user: pretty bitch is always comin thru &#9786;,0
